datetime,DNI,Temperatura,Viento,Humedad,COLCA_SOLAR
2023-05-09 17:00:00,172.13,13.29,2.77,6.99,0.06525
2023-05-09 18:00:00,0.0,11.1,1.46,7.27,0.002
2023-05-09 19:00:00,0.0,10.41,1.14,7.32,0.0
2023-05-09 20:00:00,0.0,10.14,1.07,7.22,0.0
2023-05-09 21:00:00,0.0,9.86,1.07,7.09,0.0
2023-05-09 22:00:00,0.0,9.68,1.12,6.91,0.0
2023-05-09 23:00:00,0.0,9.64,1.19,6.7,0.0
2023-05-10 00:00:00,0.0,9.59,1.28,6.49,0.0
2023-05-10 01:00:00,0.0,9.61,1.26,6.29,0.0
2023-05-10 02:00:00,0.0,9.69,1.2,6.15,0.0
2023-05-10 03:00:00,0.0,9.41,1.32,6.05,0.0
2023-05-10 04:00:00,0.0,9.23,1.34,5.95,0.0
2023-05-10 05:00:00,0.0,9.15,1.31,5.83,0.0
2023-05-10 06:00:00,8.64,9.21,1.33,5.67,0.006749999999999999
2023-05-10 07:00:00,69.74,12.46,1.72,5.5,0.0765
2023-05-10 08:00:00,170.84,15.48,3.02,5.32,0.22725
2023-05-10 09:00:00,175.31,17.73,3.78,5.33,0.87875
2023-05-10 10:00:00,142.81,19.27,4.63,5.47,0.59575
2023-05-10 11:00:00,20.0,20.1,5.37,5.66,0.7595000000000001
2023-05-10 12:00:00,26.54,20.12,5.77,5.75,0.462
2023-05-10 13:00:00,240.11,19.46,5.87,5.8,0.57025
2023-05-10 14:00:00,460.71,18.32,5.56,5.82,0.78625
2023-05-10 15:00:00,379.06,16.89,4.95,5.75,0.36325
2023-05-10 16:00:00,283.47,15.14,4.07,5.69,0.38525
2023-05-10 17:00:00,139.38,12.79,2.67,5.78,0.050249999999999996
2023-05-10 18:00:00,0.0,10.26,1.14,5.99,0.00125
2023-05-10 19:00:00,0.0,9.68,1.59,6.06,0.0
2023-05-10 20:00:00,0.0,9.76,1.73,6.01,0.0
2023-05-10 21:00:00,0.0,9.53,1.72,6.04,0.0
2023-05-10 22:00:00,0.0,8.91,1.69,6.13,0.0
2023-05-10 23:00:00,0.0,8.19,1.71,6.21,0.0
2023-05-11 00:00:00,0.0,7.51,1.77,6.27,0.0
2023-05-11 01:00:00,0.0,7.0,1.84,6.32,0.0
2023-05-11 02:00:00,0.0,6.84,2.1,6.31,0.0
2023-05-11 03:00:00,0.0,6.34,2.14,6.21,0.0
2023-05-11 04:00:00,0.0,6.13,2.15,6.18,0.0
2023-05-11 05:00:00,0.0,6.43,2.2,6.29,0.0
2023-05-11 06:00:00,17.32,6.96,2.21,6.45,0.00075
2023-05-11 07:00:00,67.3,10.41,2.03,6.89,0.0455
2023-05-11 08:00:00,68.68,14.33,0.94,6.25,0.1535
2023-05-11 09:00:00,142.19,17.16,2.77,5.48,0.573
2023-05-11 10:00:00,254.36,18.93,4.02,5.26,1.15225
2023-05-11 11:00:00,385.49,19.88,4.96,5.16,1.263
2023-05-11 12:00:00,296.91,19.94,5.33,5.13,1.276
2023-05-11 13:00:00,579.05,19.37,5.4,5.09,1.2395
2023-05-11 14:00:00,350.31,18.51,5.25,5.03,1.077
2023-05-11 15:00:00,393.16,17.09,4.8,4.96,0.827
2023-05-11 16:00:00,273.08,15.27,3.84,4.96,0.44
2023-05-11 17:00:00,138.71,12.89,2.32,5.1,0.049
2023-05-11 18:00:00,0.0,10.67,0.55,5.43,0.001
2023-05-11 19:00:00,0.0,10.18,1.01,5.57,0.0
2023-05-11 20:00:00,0.0,10.47,0.88,5.74,0.0
2023-05-11 21:00:00,0.0,10.15,0.89,5.95,0.0
2023-05-11 22:00:00,0.0,9.55,1.09,6.13,0.0
2023-05-11 23:00:00,0.0,9.39,0.99,6.29,0.0
2023-05-12 00:00:00,0.0,9.31,0.73,6.41,0.0
2023-05-12 01:00:00,0.0,8.41,0.92,6.43,0.0
2023-05-12 02:00:00,0.0,8.13,0.89,6.44,0.0
2023-05-12 03:00:00,0.0,7.82,0.95,6.4,0.0
2023-05-12 04:00:00,0.0,7.48,1.15,6.31,0.0
2023-05-12 05:00:00,0.0,7.24,1.3,6.14,0.0
2023-05-12 06:00:00,28.64,7.56,1.36,5.92,0.006
2023-05-12 07:00:00,318.24,10.69,1.33,5.33,0.04925
2023-05-12 08:00:00,532.28,13.5,2.28,4.07,0.52925
2023-05-12 09:00:00,105.12,15.51,2.82,3.93,0.94675
2023-05-12 10:00:00,118.88,17.47,3.06,4.19,1.1632500000000001
2023-05-12 11:00:00,105.47,19.05,3.51,4.53,1.2715
2023-05-12 12:00:00,120.9,19.84,4.19,4.89,1.27775
2023-05-12 13:00:00,125.39,19.74,4.73,5.2,1.255
2023-05-12 14:00:00,297.92,18.84,4.79,5.44,1.05875
2023-05-12 15:00:00,463.24,17.39,4.2,5.62,0.65575
2023-05-12 16:00:00,226.93,15.5,2.82,5.76,0.4485
2023-05-12 17:00:00,93.89,13.13,0.78,5.9,0.062
2023-05-12 18:00:00,0.0,10.66,1.61,6.07,0.0005
2023-05-12 19:00:00,0.0,9.78,2.59,6.18,0.0
2023-05-12 20:00:00,0.0,9.46,2.63,6.26,0.0
2023-05-12 21:00:00,0.0,9.2,2.58,6.33,0.0
2023-05-12 22:00:00,0.0,8.88,2.61,6.36,0.0
2023-05-12 23:00:00,0.0,8.63,2.56,6.39,0.0
2023-05-13 00:00:00,0.0,8.37,2.58,6.45,0.0
2023-05-13 01:00:00,0.0,8.11,2.52,6.52,0.0
2023-05-13 02:00:00,0.0,7.97,2.54,6.53,0.0
2023-05-13 03:00:00,0.0,7.82,2.63,6.55,0.0
2023-05-13 04:00:00,0.0,7.6,2.58,6.56,0.0
2023-05-13 05:00:00,0.0,7.39,2.39,6.57,0.0
2023-05-13 06:00:00,15.2,7.68,2.38,6.56,0.0045
2023-05-13 07:00:00,86.61,11.12,2.55,6.62,0.04425
2023-05-13 08:00:00,211.4,14.52,1.81,6.67,0.5055000000000001
2023-05-13 09:00:00,75.25,16.84,1.46,6.68,0.9269999999999999
2023-05-13 10:00:00,108.75,18.17,1.69,6.78,1.14675
2023-05-13 11:00:00,272.91,19.35,2.29,6.9,1.2607499999999998
2023-05-13 12:00:00,455.64,20.07,3.18,7.01,1.266
2023-05-13 13:00:00,463.56,19.82,3.98,7.22,1.23325
2023-05-13 14:00:00,564.0,18.65,4.0,7.41,1.0185
2023-05-13 15:00:00,563.53,17.11,3.3,7.53,0.8085
2023-05-13 16:00:00,368.38,15.33,2.46,7.61,0.38325
2023-05-13 17:00:00,93.98,13.17,1.53,7.69,0.0325
2023-05-13 18:00:00,0.0,10.7,0.65,7.92,0.00075
2023-05-13 19:00:00,0.0,10.15,1.63,7.88,0.0
2023-05-13 20:00:00,0.0,10.2,1.74,7.69,0.0
2023-05-13 21:00:00,0.0,9.92,1.76,7.57,0.0
2023-05-13 22:00:00,0.0,9.56,1.91,7.45,0.0
2023-05-13 23:00:00,0.0,9.34,1.98,7.34,0.0
2023-05-14 00:00:00,0.0,9.22,1.99,7.26,0.0
2023-05-14 01:00:00,0.0,9.08,1.94,7.22,0.0
2023-05-14 02:00:00,0.0,8.89,1.84,7.23,0.0
2023-05-14 03:00:00,0.0,8.46,1.74,7.26,0.0
2023-05-14 04:00:00,0.0,8.13,1.94,7.22,0.0
2023-05-14 05:00:00,0.0,7.71,2.17,7.16,0.0
2023-05-14 06:00:00,32.92,7.48,2.55,7.05,0.002
2023-05-14 07:00:00,312.56,10.96,3.01,6.95,0.07574999999999998
2023-05-14 08:00:00,562.07,15.24,1.39,6.71,0.47725
2023-05-14 09:00:00,657.49,18.08,0.79,6.5,0.9155
2023-05-14 10:00:00,758.39,19.89,1.8,6.48,1.1485
2023-05-14 11:00:00,700.53,21.14,2.91,6.65,1.2585
2023-05-14 12:00:00,813.18,21.63,3.94,6.93,1.27075
2023-05-14 13:00:00,824.15,21.32,4.69,7.24,1.21875
2023-05-14 14:00:00,808.71,20.15,4.85,7.48,1.0579999999999998
2023-05-14 15:00:00,714.3,18.42,4.4,7.61,0.8109999999999999
2023-05-14 16:00:00,464.83,16.16,3.52,7.69,0.41425
2023-05-14 17:00:00,102.9,13.42,2.28,7.78,0.0315
2023-05-14 18:00:00,0.0,11.03,0.68,8.01,0.0
2023-05-14 19:00:00,0.0,10.24,1.3,8.06,0.0
2023-05-14 20:00:00,0.0,10.49,1.4,7.96,0.0
2023-05-14 21:00:00,0.0,10.54,1.39,7.93,0.0
2023-05-14 22:00:00,0.0,10.11,1.59,7.88,0.0
2023-05-14 23:00:00,0.0,9.64,1.81,7.76,0.0
2023-05-15 00:00:00,0.0,9.4,1.98,7.61,0.0
2023-05-15 01:00:00,0.0,8.87,2.15,7.42,0.0
2023-05-15 02:00:00,0.0,8.12,2.33,7.2,0.0
2023-05-15 03:00:00,0.0,7.62,2.41,6.97,0.0
2023-05-15 04:00:00,0.0,7.23,2.46,6.78,0.0
2023-05-15 05:00:00,0.0,7.0,2.43,6.64,0.0
2023-05-15 06:00:00,41.49,7.25,2.51,6.57,0.004
2023-05-15 07:00:00,299.82,11.11,2.41,6.66,0.03975
2023-05-15 08:00:00,448.25,15.33,1.79,6.92,0.501
2023-05-15 09:00:00,556.8,18.11,3.24,6.86,0.91225
2023-05-15 10:00:00,651.47,19.96,4.69,6.86,1.12325
2023-05-15 11:00:00,675.37,20.64,5.87,6.95,1.23675
2023-05-15 12:00:00,771.69,20.4,6.54,6.99,1.25975
2023-05-15 13:00:00,704.67,19.58,6.73,6.85,1.20975
2023-05-15 14:00:00,573.21,18.32,6.45,6.69,1.0402500000000001
2023-05-15 15:00:00,602.24,16.8,5.75,6.54,0.78375
2023-05-15 16:00:00,406.73,15.07,4.77,6.5,0.3835
2023-05-15 17:00:00,134.17,12.83,3.18,6.56,0.04575
2023-05-15 18:00:00,0.0,10.21,1.01,6.81,0.00025
2023-05-15 19:00:00,0.0,9.84,0.86,6.79,0.0
2023-05-15 20:00:00,0.0,9.83,0.9,6.72,0.0
2023-05-15 21:00:00,0.0,9.49,0.87,6.77,0.0
2023-05-15 22:00:00,0.0,9.1,0.93,6.87,0.0
2023-05-15 23:00:00,0.0,8.69,1.19,6.98,0.0
2023-05-16 00:00:00,0.0,8.14,1.4,7.11,0.0
2023-05-16 01:00:00,0.0,7.79,1.38,7.17,0.0
2023-05-16 02:00:00,0.0,7.73,1.72,7.09,0.0
2023-05-16 03:00:00,0.0,7.57,1.71,7.01,0.0
2023-05-16 04:00:00,0.0,7.54,1.73,6.96,0.0
2023-05-16 05:00:00,0.0,7.36,1.7,6.87,0.0
2023-05-16 06:00:00,41.74,7.46,1.88,6.78,0.00025
2023-05-16 07:00:00,114.01,10.55,1.79,6.62,0.022
2023-05-16 08:00:00,142.14,14.69,1.93,5.79,0.15375
2023-05-16 09:00:00,216.64,17.79,3.63,5.08,0.75425
2023-05-16 10:00:00,277.87,19.89,4.66,4.97,1.1280000000000001
2023-05-16 11:00:00,383.17,21.15,5.59,5.16,1.2495
2023-05-16 12:00:00,498.74,21.53,6.35,5.4,1.27125
2023-05-16 13:00:00,570.62,21.03,6.77,5.57,1.2152500000000002
2023-05-16 14:00:00,716.85,19.85,6.58,5.57,1.0575
2023-05-16 15:00:00,636.48,18.26,5.8,5.46,0.794
2023-05-16 16:00:00,467.88,16.23,4.57,5.47,0.3945
2023-05-16 17:00:00,176.31,13.44,2.68,5.95,0.0325
2023-05-16 18:00:00,0.0,10.29,0.34,6.45,0.0
2023-05-16 19:00:00,0.0,9.47,0.95,6.55,0.0
2023-05-16 20:00:00,0.0,9.51,1.07,6.59,0.0
2023-05-16 21:00:00,0.0,9.72,0.95,6.71,0.0
2023-05-16 22:00:00,0.0,9.61,0.82,6.91,0.0
2023-05-16 23:00:00,0.0,9.53,0.68,7.16,0.0
2023-05-17 00:00:00,0.0,9.32,0.56,7.36,0.0
2023-05-17 01:00:00,0.0,8.91,0.5,7.48,0.0
2023-05-17 02:00:00,0.0,8.62,0.55,7.56,0.0
2023-05-17 03:00:00,0.0,8.34,0.8,7.57,0.0
2023-05-17 04:00:00,0.0,8.17,1.18,7.52,0.0
2023-05-17 05:00:00,0.0,7.99,1.6,7.45,0.0
2023-05-17 06:00:00,36.96,7.93,2.09,7.37,0.00375
2023-05-17 07:00:00,176.4,10.98,2.29,7.26,0.065
2023-05-17 08:00:00,267.04,14.85,0.98,6.85,0.17825
2023-05-17 09:00:00,432.77,17.46,2.24,6.48,0.50325
2023-05-17 10:00:00,595.98,19.16,3.36,6.38,1.1335
2023-05-17 11:00:00,710.13,20.27,4.37,6.45,1.2582499999999999
2023-05-17 12:00:00,705.41,20.66,5.2,6.63,1.27075
2023-05-17 13:00:00,764.2,20.19,5.61,6.85,1.216
2023-05-17 14:00:00,797.94,18.98,5.51,7.01,1.0485
2023-05-17 15:00:00,726.47,17.17,4.83,7.14,0.793
2023-05-17 16:00:00,545.19,14.96,3.73,7.32,0.402
2023-05-17 17:00:00,126.68,12.47,2.33,7.59,0.0315
2023-05-17 18:00:00,0.0,10.1,0.87,8.04,0.00075
2023-05-17 19:00:00,0.0,9.36,0.74,8.23,0.0
2023-05-17 20:00:00,0.0,9.5,0.94,8.24,0.0
2023-05-17 21:00:00,0.0,9.71,0.77,8.26,0.0
2023-05-17 22:00:00,0.0,9.68,0.95,8.26,0.0
2023-05-17 23:00:00,0.0,9.73,1.02,8.21,0.0
2023-05-18 00:00:00,0.0,9.64,0.95,8.15,0.0
2023-05-18 01:00:00,0.0,9.45,1.03,8.09,0.0
2023-05-18 02:00:00,0.0,9.28,1.07,7.98,0.0
2023-05-18 03:00:00,0.0,9.11,1.29,7.89,0.0
2023-05-18 04:00:00,0.0,8.79,1.52,7.82,0.0
2023-05-18 05:00:00,0.0,8.66,1.67,7.87,0.0
2023-05-18 06:00:00,19.06,8.66,1.8,7.99,0.00075
2023-05-18 07:00:00,64.01,11.4,1.92,7.99,0.056499999999999995
2023-05-18 08:00:00,87.71,15.29,0.37,7.62,0.4745
2023-05-18 09:00:00,135.63,17.6,1.49,7.48,0.9015
2023-05-18 10:00:00,100.88,19.24,2.26,7.47,1.1444999999999999
2023-05-18 11:00:00,121.49,20.14,2.83,7.55,1.25375
2023-05-18 12:00:00,132.44,20.37,3.17,7.67,1.2742499999999999
2023-05-18 13:00:00,124.66,20.22,3.38,7.77,1.211
2023-05-18 14:00:00,146.83,19.54,3.26,7.89,1.0462500000000001
2023-05-18 15:00:00,140.1,18.34,2.76,8.0,0.8119999999999999
2023-05-18 16:00:00,107.87,16.57,1.94,8.11,0.3915
2023-05-18 17:00:00,25.22,13.72,1.09,8.38,0.02975
2023-05-18 18:00:00,0.0,11.02,0.7,8.71,0.0005
2023-05-18 19:00:00,0.0,10.29,1.62,8.76,0.0
2023-05-18 20:00:00,0.0,9.83,2.14,8.75,0.0
2023-05-18 21:00:00,0.0,9.59,2.22,8.62,0.0
2023-05-18 22:00:00,0.0,9.41,2.4,8.36,0.0
2023-05-18 23:00:00,0.0,9.02,2.58,8.13,0.0
2023-05-19 00:00:00,0.0,8.33,2.25,7.98,0.0
2023-05-19 01:00:00,0.0,8.12,2.38,7.92,0.0
2023-05-19 02:00:00,0.0,7.75,2.55,7.78,0.0
2023-05-19 03:00:00,0.0,7.29,2.53,7.66,0.0
2023-05-19 04:00:00,0.0,6.86,2.68,7.51,0.0
2023-05-19 05:00:00,0.0,6.16,2.89,7.24,0.0
2023-05-19 06:00:00,20.79,5.94,3.01,6.91,0.00425
2023-05-19 07:00:00,165.03,10.42,3.43,6.37,0.03775
2023-05-19 08:00:00,247.28,15.0,2.04,5.3,0.49875
2023-05-19 09:00:00,243.01,17.92,0.18,5.17,0.9259999999999999
2023-05-19 10:00:00,260.33,19.71,1.62,5.38,1.1695
2023-05-19 11:00:00,193.12,20.86,2.81,5.77,1.241
2023-05-19 12:00:00,207.51,21.29,3.67,6.22,1.26725
2023-05-19 13:00:00,556.73,20.99,4.24,6.68,1.19
2023-05-19 14:00:00,254.57,19.97,4.32,7.1,1.0707499999999999
2023-05-19 15:00:00,296.23,18.45,3.77,7.42,0.7785
2023-05-19 16:00:00,219.35,16.51,3.01,7.64,0.37925
2023-05-19 17:00:00,60.23,13.95,1.89,7.95,0.0355
2023-05-19 18:00:00,0.0,11.53,0.58,8.45,0.0005
2023-05-19 19:00:00,0.0,10.95,1.3,8.58,0.0
2023-05-19 20:00:00,0.0,11.21,1.14,8.51,0.0
2023-05-19 21:00:00,0.0,11.21,0.82,8.44,0.0
2023-05-19 22:00:00,0.0,10.75,0.82,8.39,0.0
2023-05-19 23:00:00,0.0,10.47,0.63,8.32,0.0
2023-05-20 00:00:00,0.0,10.05,0.67,8.2,0.0
2023-05-20 01:00:00,0.0,9.37,1.08,7.92,0.0
2023-05-20 02:00:00,0.0,8.81,1.38,7.49,0.0
2023-05-20 03:00:00,0.0,8.76,1.41,7.14,0.0
2023-05-20 04:00:00,0.0,8.41,1.46,6.91,0.0
2023-05-20 05:00:00,0.0,8.22,1.43,6.57,0.0
2023-05-20 06:00:00,15.7,9.02,1.33,5.99,0.007
2023-05-20 07:00:00,180.56,12.24,1.3,5.11,0.106
2023-05-20 08:00:00,273.3,15.41,2.4,3.94,0.35375
2023-05-20 09:00:00,459.94,17.76,3.43,3.99,0.67475
2023-05-20 10:00:00,314.52,19.63,4.37,4.31,0.82275
2023-05-20 11:00:00,468.37,20.58,5.35,4.69,1.24775
