datetime,DNI,Temperatura,Viento,Humedad,REPARTICION_ARCUS
2023-08-16 04:00:00,0.0,10.58,1.09,6.56,0.0
2023-08-16 05:00:00,0.0,10.62,1.12,6.45,0.0
2023-08-16 06:00:00,270.7,11.51,0.98,6.39,0.8898
2023-08-16 07:00:00,687.61,15.38,0.17,6.35,5.5998
2023-08-16 08:00:00,838.32,18.19,2.25,6.41,10.2168
2023-08-16 09:00:00,924.97,19.85,3.74,6.64,13.9272
2023-08-16 10:00:00,929.55,21.07,4.77,6.88,16.5064
2023-08-16 11:00:00,945.02,21.66,5.48,7.18,17.9403
2023-08-16 12:00:00,926.92,21.74,5.82,7.45,18.226399999999998
2023-08-16 13:00:00,913.33,21.42,5.82,7.66,16.7864
2023-08-16 14:00:00,906.75,20.65,5.38,7.83,13.9483
2023-08-16 15:00:00,733.66,19.46,4.65,7.91,9.8475
2023-08-16 16:00:00,661.7,17.66,3.69,7.98,4.7901
2023-08-16 17:00:00,178.33,14.87,2.34,8.19,0.5454
2023-08-16 18:00:00,0.0,13.04,1.06,8.39,0.0
2023-08-16 19:00:00,0.0,12.56,1.53,8.09,0.0
2023-08-16 20:00:00,0.0,12.66,1.08,7.78,0.0
2023-08-16 21:00:00,0.0,12.38,0.91,7.59,0.0
2023-08-16 22:00:00,0.0,12.12,0.78,7.35,0.0
2023-08-16 23:00:00,0.0,11.81,0.68,7.17,0.0
2023-08-17 00:00:00,0.0,11.42,0.69,7.0,0.0
2023-08-17 01:00:00,0.0,11.28,0.71,6.83,0.0
2023-08-17 02:00:00,0.0,11.26,0.69,6.68,0.0
2023-08-17 03:00:00,0.0,11.03,0.71,6.54,0.0
2023-08-17 04:00:00,0.0,10.66,0.79,6.39,0.0
2023-08-17 05:00:00,0.0,10.4,0.9,6.22,0.0
2023-08-17 06:00:00,277.76,11.0,0.99,6.1,0.9652000000000001
2023-08-17 07:00:00,731.11,14.51,0.82,5.97,5.812
2023-08-17 08:00:00,821.99,17.89,2.0,5.8,10.6797
2023-08-17 09:00:00,938.88,19.88,3.89,5.87,14.5095
2023-08-17 10:00:00,993.23,21.15,4.7,6.06,17.0223
2023-08-17 11:00:00,917.79,22.04,5.21,6.24,17.9766
2023-08-17 12:00:00,860.13,22.45,5.56,6.43,18.170099999999998
2023-08-17 13:00:00,978.44,22.27,5.76,6.63,16.9853
2023-08-17 14:00:00,845.5,21.46,5.61,6.83,14.234
2023-08-17 15:00:00,605.21,20.05,5.06,7.03,10.177900000000001
2023-08-17 16:00:00,711.25,17.97,4.16,7.24,4.8892
2023-08-17 17:00:00,158.68,14.67,2.7,7.71,0.5177
2023-08-17 18:00:00,0.0,12.76,1.7,7.87,0.0
2023-08-17 19:00:00,0.0,12.66,1.8,7.38,0.0
2023-08-17 20:00:00,0.0,13.03,1.24,7.0,0.0
2023-08-17 21:00:00,0.0,12.51,1.57,6.83,0.0
2023-08-17 22:00:00,0.0,11.81,1.53,6.68,0.0
2023-08-17 23:00:00,0.0,11.27,1.4,6.5,0.0
2023-08-18 00:00:00,0.0,10.99,1.42,6.23,0.0
2023-08-18 01:00:00,0.0,10.92,1.4,5.97,0.0
2023-08-18 02:00:00,0.0,10.7,1.3,5.71,0.0
2023-08-18 03:00:00,0.0,10.63,1.25,5.41,0.0
2023-08-18 04:00:00,0.0,10.89,1.2,5.09,0.0
2023-08-18 05:00:00,0.0,11.11,1.21,4.81,0.0
2023-08-18 06:00:00,397.16,11.93,1.45,4.63,0.9792
2023-08-18 07:00:00,796.33,15.24,1.56,4.73,5.917999999999999
2023-08-18 08:00:00,825.69,18.4,2.87,4.75,10.783900000000001
2023-08-18 09:00:00,1019.33,20.26,4.21,4.94,14.3565
2023-08-18 10:00:00,975.19,21.62,4.92,5.12,16.6841
2023-08-18 11:00:00,992.9,22.56,5.36,5.36,18.1154
2023-08-18 12:00:00,958.17,23.15,5.46,5.54,18.4112
2023-08-18 13:00:00,979.19,23.15,5.67,5.71,17.235599999999998
2023-08-18 14:00:00,874.17,22.39,5.77,5.92,14.122
2023-08-18 15:00:00,815.63,20.99,5.16,6.19,9.7575
2023-08-18 16:00:00,827.66,19.28,4.16,6.36,4.9391
2023-08-18 17:00:00,227.6,15.64,2.84,6.98,0.5456
2023-08-18 18:00:00,0.0,13.37,1.77,7.2,0.0
2023-08-18 19:00:00,0.0,12.91,1.68,6.69,0.0
2023-08-18 20:00:00,0.0,13.03,1.71,6.43,0.0
2023-08-18 21:00:00,0.0,12.42,1.88,6.32,0.0
2023-08-18 22:00:00,0.0,11.92,1.71,6.02,0.0
2023-08-18 23:00:00,0.0,11.54,1.6,5.54,0.0
2023-08-19 00:00:00,0.0,11.45,1.56,4.91,0.0
2023-08-19 01:00:00,0.0,11.81,1.11,4.5,0.0
2023-08-19 02:00:00,0.0,11.54,0.96,4.37,0.0
2023-08-19 03:00:00,0.0,11.06,1.06,4.18,0.0
2023-08-19 04:00:00,0.0,10.72,1.15,3.86,0.0
2023-08-19 05:00:00,0.0,10.3,1.21,3.6,0.0
2023-08-19 06:00:00,418.01,10.99,1.31,3.5,1.0625
2023-08-19 07:00:00,776.93,16.2,0.91,3.46,5.991899999999999
2023-08-19 08:00:00,955.52,20.02,1.91,3.38,10.758099999999999
2023-08-19 09:00:00,1013.88,22.07,3.67,3.64,14.5144
2023-08-19 10:00:00,1083.47,23.47,4.61,3.91,17.0064
2023-08-19 11:00:00,997.77,24.2,5.55,4.23,18.1913
2023-08-19 12:00:00,996.38,24.18,6.1,4.66,18.144
2023-08-19 13:00:00,980.14,23.78,6.05,4.98,16.6293
2023-08-19 14:00:00,1044.27,22.88,5.79,5.23,13.8499
2023-08-19 15:00:00,804.82,21.38,5.22,5.46,10.02
2023-08-19 16:00:00,769.42,19.38,4.41,5.67,4.9474
2023-08-19 17:00:00,230.13,15.38,2.78,6.33,0.5377000000000001
2023-08-19 18:00:00,0.0,13.31,1.18,6.61,0.0
2023-08-19 19:00:00,0.0,12.93,1.56,6.01,0.0
2023-08-19 20:00:00,0.0,13.58,1.04,5.39,0.0
2023-08-19 21:00:00,0.0,13.14,0.84,5.1,0.0
2023-08-19 22:00:00,0.0,12.5,1.18,4.8,0.0
2023-08-19 23:00:00,0.0,12.15,1.44,4.41,0.0
2023-08-20 00:00:00,0.0,11.84,1.5,4.03,0.0
2023-08-20 01:00:00,0.0,11.47,1.57,3.73,0.0
2023-08-20 02:00:00,0.0,11.09,1.57,3.51,0.0
2023-08-20 03:00:00,0.0,10.61,1.61,3.37,0.0
2023-08-20 04:00:00,0.0,10.22,1.63,3.24,0.0
2023-08-20 05:00:00,0.0,10.05,1.59,3.14,0.0
2023-08-20 06:00:00,483.63,11.2,1.53,3.15,1.0732
2023-08-20 07:00:00,652.73,16.45,1.12,3.11,5.9998000000000005
2023-08-20 08:00:00,999.47,20.41,1.45,3.0,10.7355
2023-08-20 09:00:00,945.07,22.46,3.34,3.3,14.2691
2023-08-20 10:00:00,1023.63,23.72,4.67,3.65,16.5609
2023-08-20 11:00:00,960.36,24.18,5.55,4.12,18.0298
2023-08-20 12:00:00,963.63,24.12,5.92,4.56,17.9097
2023-08-20 13:00:00,995.32,23.65,5.82,4.96,16.5417
2023-08-20 14:00:00,1047.97,22.96,5.47,5.14,13.8973
2023-08-20 15:00:00,805.99,21.73,4.94,5.33,10.0295
2023-08-20 16:00:00,772.21,19.89,4.05,5.5,4.989
2023-08-20 17:00:00,232.61,16.07,2.54,6.08,0.5711
2023-08-20 18:00:00,0.0,13.92,0.72,6.3,0.0
2023-08-20 19:00:00,0.0,13.58,1.48,5.7,0.0
2023-08-20 20:00:00,0.0,14.27,0.8,5.09,0.0
2023-08-20 21:00:00,0.0,13.42,0.61,4.93,0.0
2023-08-20 22:00:00,0.0,12.51,1.14,4.73,0.0
2023-08-20 23:00:00,0.0,11.98,1.63,4.32,0.0
2023-08-21 00:00:00,0.0,11.69,1.97,3.81,0.0
2023-08-21 01:00:00,0.0,11.52,2.05,3.36,0.0
2023-08-21 02:00:00,0.0,11.14,2.01,3.07,0.0
2023-08-21 03:00:00,0.0,10.71,1.97,2.87,0.0
2023-08-21 04:00:00,0.0,10.44,1.97,2.74,0.0
2023-08-21 05:00:00,0.0,10.34,2.02,2.62,0.0
2023-08-21 06:00:00,407.36,11.81,1.96,2.53,1.067
2023-08-21 07:00:00,673.6,17.28,1.36,2.48,5.9013
2023-08-21 08:00:00,940.41,21.31,1.02,2.43,10.649799999999999
2023-08-21 09:00:00,1012.88,23.27,3.14,2.85,14.2095
2023-08-21 10:00:00,1057.38,24.62,4.18,3.17,16.6961
2023-08-21 11:00:00,910.28,25.46,4.92,3.43,17.8928
2023-08-21 12:00:00,907.48,25.76,5.51,3.65,17.7538
2023-08-21 13:00:00,988.18,25.37,5.81,3.94,16.4009
2023-08-21 14:00:00,1009.31,24.28,5.86,4.27,13.6891
2023-08-21 15:00:00,811.66,22.49,5.43,4.65,9.7135
2023-08-21 16:00:00,447.61,20.09,4.58,5.05,5.0231
2023-08-21 17:00:00,235.05,15.92,2.77,5.84,0.6757000000000001
2023-08-21 18:00:00,0.0,13.37,1.11,6.21,0.0
2023-08-21 19:00:00,0.0,12.98,1.97,5.65,0.0
2023-08-21 20:00:00,0.0,14.42,1.4,4.93,0.0
2023-08-21 21:00:00,0.0,15.16,1.01,4.56,0.0
2023-08-21 22:00:00,0.0,14.87,1.37,4.2,0.0
2023-08-21 23:00:00,0.0,14.98,1.42,3.82,0.0
2023-08-22 00:00:00,0.0,15.06,1.09,3.56,0.0
2023-08-22 01:00:00,0.0,14.56,0.86,3.47,0.0
2023-08-22 02:00:00,0.0,13.66,0.99,3.47,0.0
2023-08-22 03:00:00,0.0,12.74,1.3,3.41,0.0
2023-08-22 04:00:00,0.0,12.16,1.45,3.33,0.0
2023-08-22 05:00:00,0.0,11.85,1.45,3.31,0.0
2023-08-22 06:00:00,401.44,12.6,1.39,3.42,1.1414
2023-08-22 07:00:00,847.59,17.16,0.75,3.54,6.056900000000001
2023-08-22 08:00:00,844.78,20.6,1.45,3.58,10.887699999999999
2023-08-22 09:00:00,971.82,22.78,3.15,3.79,14.577399999999999
2023-08-22 10:00:00,992.95,24.2,4.34,4.09,16.801000000000002
2023-08-22 11:00:00,877.6,25.06,5.24,4.39,17.9053
2023-08-22 12:00:00,997.17,25.22,5.93,4.73,17.7384
2023-08-22 13:00:00,959.37,24.63,6.21,5.16,16.3385
2023-08-22 14:00:00,996.44,23.46,6.02,5.58,13.7273
2023-08-22 15:00:00,770.81,21.84,5.51,5.88,9.7972
2023-08-22 16:00:00,750.61,19.63,4.57,6.18,4.7565
2023-08-22 17:00:00,237.43,16.02,2.93,6.76,0.5153
2023-08-22 18:00:00,0.0,13.46,0.93,7.2,0.0
2023-08-22 19:00:00,0.0,12.78,1.57,6.79,0.0
2023-08-22 20:00:00,0.0,13.25,1.22,6.27,0.0
2023-08-22 21:00:00,0.0,13.17,1.03,6.04,0.0
2023-08-22 22:00:00,0.0,12.77,1.48,5.76,0.0
2023-08-22 23:00:00,0.0,12.81,1.59,5.37,0.0
2023-08-23 00:00:00,0.0,12.75,1.12,5.14,0.0
2023-08-23 01:00:00,0.0,12.0,0.87,5.14,0.0
2023-08-23 02:00:00,0.0,11.39,0.86,5.19,0.0
2023-08-23 03:00:00,0.0,11.1,0.88,5.15,0.0
2023-08-23 04:00:00,0.0,11.04,1.05,5.01,0.0
2023-08-23 05:00:00,0.0,11.05,1.25,4.8,0.0
2023-08-23 06:00:00,353.98,12.16,1.29,4.55,1.0238999999999998
2023-08-23 07:00:00,834.52,16.65,0.29,4.42,5.9284
2023-08-23 08:00:00,855.43,19.87,2.22,4.6,10.6584
2023-08-23 09:00:00,959.29,21.8,3.72,4.85,14.480799999999999
2023-08-23 10:00:00,1038.75,23.25,4.7,5.09,17.0789
2023-08-23 11:00:00,992.88,24.08,5.38,5.36,18.1537
2023-08-23 12:00:00,960.88,24.41,5.82,5.61,17.8715
2023-08-23 13:00:00,975.59,24.11,6.03,5.84,16.6747
2023-08-23 14:00:00,910.78,23.1,5.98,6.11,13.7426
2023-08-23 15:00:00,804.04,21.48,5.4,6.41,9.7316
2023-08-23 16:00:00,760.46,19.25,4.64,6.74,4.6477
2023-08-23 17:00:00,239.76,15.5,3.25,7.45,0.43970000000000004
2023-08-23 18:00:00,0.0,13.36,1.5,7.8,0.0
2023-08-23 19:00:00,0.0,13.05,1.32,7.44,0.0
2023-08-23 20:00:00,0.0,13.32,0.94,7.12,0.0
2023-08-23 21:00:00,0.0,12.96,0.92,6.87,0.0
2023-08-23 22:00:00,0.0,12.69,0.96,6.58,0.0
2023-08-23 23:00:00,0.0,12.41,0.73,6.36,0.0
2023-08-24 00:00:00,0.0,12.01,0.55,6.2,0.0
2023-08-24 01:00:00,0.0,11.61,0.6,6.05,0.0
2023-08-24 02:00:00,0.0,11.33,0.72,5.91,0.0
2023-08-24 03:00:00,0.0,11.06,0.87,5.76,0.0
2023-08-24 04:00:00,0.0,10.87,1.09,5.57,0.0
2023-08-24 05:00:00,0.0,10.72,1.21,5.38,0.0
2023-08-24 06:00:00,345.59,11.45,1.47,5.22,1.0271
2023-08-24 07:00:00,641.58,15.84,1.12,5.02,5.6456
2023-08-24 08:00:00,834.61,19.33,1.91,5.1,10.273299999999999
2023-08-24 09:00:00,951.63,21.33,3.69,5.29,14.0764
2023-08-24 10:00:00,990.64,22.51,4.73,5.6,16.9634
2023-08-24 11:00:00,980.96,23.04,5.35,5.99,18.1128
2023-08-24 12:00:00,892.7,23.27,5.59,6.2,17.8953
2023-08-24 13:00:00,960.02,22.93,5.72,6.42,16.3184
2023-08-24 14:00:00,912.77,21.97,5.48,6.6,13.4748
2023-08-24 15:00:00,718.69,20.46,4.92,6.76,9.6009
2023-08-24 16:00:00,642.76,18.42,4.1,6.92,4.529
2023-08-24 17:00:00,190.8,15.31,2.74,7.26,0.4617
2023-08-24 18:00:00,0.0,13.12,1.13,7.5,0.0
2023-08-24 19:00:00,0.0,12.69,1.26,7.19,0.0
2023-08-24 20:00:00,0.0,12.77,0.92,6.88,0.0
2023-08-24 21:00:00,0.0,12.3,1.04,6.66,0.0
2023-08-24 22:00:00,0.0,11.7,1.39,6.38,0.0
2023-08-24 23:00:00,0.0,11.36,1.3,6.07,0.0
2023-08-25 00:00:00,0.0,11.05,1.04,5.88,0.0
2023-08-25 01:00:00,0.0,10.51,0.94,5.79,0.0
2023-08-25 02:00:00,0.0,9.99,1.02,5.69,0.0
2023-08-25 03:00:00,0.0,9.73,1.16,5.5,0.0
2023-08-25 04:00:00,0.0,9.54,1.3,5.25,0.0
2023-08-25 05:00:00,0.0,9.51,1.39,4.97,0.0
2023-08-25 06:00:00,285.62,10.89,1.28,4.79,1.1869
2023-08-25 07:00:00,655.83,15.92,0.64,4.64,6.0992
2023-08-25 08:00:00,827.27,19.37,2.17,4.54,10.9954
2023-08-25 09:00:00,837.84,21.33,3.75,4.7,12.6232
2023-08-25 10:00:00,975.7,22.77,4.47,4.91,12.5368
2023-08-25 11:00:00,959.42,23.73,5.23,5.14,17.7961
2023-08-25 12:00:00,841.74,23.96,5.73,5.47,17.8816
2023-08-25 13:00:00,932.27,23.55,5.85,5.77,16.3509
2023-08-25 14:00:00,821.01,22.73,5.58,5.96,13.5826
2023-08-25 15:00:00,754.8,21.46,5.05,6.09,9.8058
2023-08-25 16:00:00,535.65,19.59,4.24,6.22,4.9315999999999995
2023-08-25 17:00:00,96.51,16.05,3.01,6.73,0.5681
2023-08-25 18:00:00,0.0,13.75,1.69,7.01,0.0
2023-08-25 19:00:00,0.0,13.31,1.69,6.66,0.0
2023-08-25 20:00:00,0.0,13.34,1.12,6.23,0.0
2023-08-25 21:00:00,0.0,13.11,0.84,6.0,0.0
2023-08-25 22:00:00,0.0,12.57,1.06,5.75,0.0
2023-08-25 23:00:00,0.0,12.47,1.17,5.38,0.0
2023-08-26 00:00:00,0.0,12.39,0.98,5.05,0.0
2023-08-26 01:00:00,0.0,11.92,0.84,4.88,0.0
2023-08-26 02:00:00,0.0,11.47,0.92,4.73,0.0
2023-08-26 03:00:00,0.0,11.24,1.0,4.56,0.0
2023-08-26 04:00:00,0.0,11.16,1.14,4.35,0.0
2023-08-26 05:00:00,0.0,11.18,1.3,4.09,0.0
2023-08-26 06:00:00,158.69,12.33,1.25,3.94,1.1316000000000002
2023-08-26 07:00:00,494.05,17.23,0.51,3.89,6.0951
2023-08-26 08:00:00,671.35,20.41,2.13,4.23,10.8272
2023-08-26 09:00:00,703.83,22.17,3.85,4.58,14.6675
2023-08-26 10:00:00,821.99,23.27,4.96,4.93,17.3423
2023-08-26 11:00:00,929.45,23.86,5.67,5.26,18.427
2023-08-26 12:00:00,951.62,23.97,6.03,5.56,18.361600000000003
2023-08-26 13:00:00,815.16,23.66,6.12,5.75,16.7963
2023-08-26 14:00:00,873.44,22.85,5.82,5.9,14.0459
2023-08-26 15:00:00,731.62,21.73,5.16,5.91,9.9045
2023-08-26 16:00:00,502.98,19.91,4.41,5.97,4.7669
2023-08-26 17:00:00,106.97,16.26,2.97,6.51,0.5502
2023-08-26 18:00:00,0.0,13.78,1.17,6.8,0.0
2023-08-26 19:00:00,0.0,13.09,1.23,6.46,0.0
2023-08-26 20:00:00,0.0,13.03,1.06,6.04,0.0
2023-08-26 21:00:00,0.0,12.75,1.04,5.75,0.0
2023-08-26 22:00:00,0.0,12.52,1.25,5.42,0.0
2023-08-26 23:00:00,0.0,12.4,1.34,5.08,0.0
2023-08-27 00:00:00,0.0,12.28,1.36,4.78,0.0
2023-08-27 01:00:00,0.0,12.2,1.3,4.54,0.0
2023-08-27 02:00:00,0.0,12.07,1.33,4.33,0.0
2023-08-27 03:00:00,0.0,11.93,1.48,4.13,0.0
2023-08-27 04:00:00,0.0,11.95,1.65,3.91,0.0
2023-08-27 05:00:00,0.0,12.13,1.7,3.72,0.0
2023-08-27 06:00:00,125.2,13.16,1.65,3.65,1.2656999999999998
2023-08-27 07:00:00,407.39,18.33,1.38,3.61,6.1912
2023-08-27 08:00:00,635.21,22.02,1.03,3.49,10.7713
2023-08-27 09:00:00,662.0,24.04,3.08,3.68,14.3491
2023-08-27 10:00:00,722.12,25.16,4.48,3.99,16.7411
2023-08-27 11:00:00,950.37,25.59,5.5,4.37,17.8996
2023-08-27 12:00:00,842.9,25.46,6.07,4.79,18.0683
2023-08-27 13:00:00,866.24,24.87,6.11,5.15,16.3274
2023-08-27 14:00:00,707.66,23.8,5.68,5.44,13.539200000000001
2023-08-27 15:00:00,764.19,22.3,4.79,5.64,9.536
2023-08-27 16:00:00,693.21,20.38,3.74,5.79,4.5386
2023-08-27 17:00:00,156.21,17.05,2.31,6.24,0.5464
2023-08-27 18:00:00,0.0,14.88,0.19,6.53,0.0
2023-08-27 19:00:00,0.0,14.22,1.42,6.22,0.0
2023-08-27 20:00:00,0.0,14.76,1.33,5.74,0.0
2023-08-27 21:00:00,0.0,14.82,1.13,5.48,0.0
2023-08-27 22:00:00,0.0,14.41,1.44,5.23,0.0
2023-08-27 23:00:00,0.0,14.22,1.64,4.91,0.0
2023-08-28 00:00:00,0.0,14.13,1.6,4.62,0.0
2023-08-28 01:00:00,0.0,13.84,1.6,4.39,0.0
2023-08-28 02:00:00,0.0,13.49,1.69,4.18,0.0
2023-08-28 03:00:00,0.0,13.05,1.81,3.97,0.0
2023-08-28 04:00:00,0.0,12.67,1.89,3.79,0.0
2023-08-28 05:00:00,0.0,12.22,2.05,3.64,0.0
2023-08-28 06:00:00,222.61,13.41,2.1,3.56,1.2841
2023-08-28 07:00:00,495.32,18.71,1.76,3.49,6.0816
2023-08-28 08:00:00,731.4,22.08,0.82,3.45,10.5583
2023-08-28 09:00:00,786.43,23.96,2.98,3.61,14.222999999999999
2023-08-28 10:00:00,849.05,25.07,4.25,3.98,16.7974
2023-08-28 11:00:00,976.34,25.6,5.13,4.39,18.0866
2023-08-28 12:00:00,957.87,25.7,5.71,4.76,18.2765
2023-08-28 13:00:00,949.28,25.19,5.96,5.15,16.9027
2023-08-28 14:00:00,907.02,24.18,5.76,5.5,14.1912
2023-08-28 15:00:00,803.59,22.73,5.14,5.76,10.0293
2023-08-28 16:00:00,658.12,20.89,4.22,5.96,4.928
2023-08-28 17:00:00,144.52,17.53,2.64,6.45,0.5629
2023-08-28 18:00:00,0.0,15.2,0.7,6.72,0.0
2023-08-28 19:00:00,0.0,14.9,1.22,6.28,0.0
2023-08-28 20:00:00,0.0,15.57,0.72,5.68,0.0
2023-08-28 21:00:00,0.0,15.14,0.45,5.36,0.0
2023-08-28 22:00:00,0.0,14.18,1.0,5.06,0.0
2023-08-28 23:00:00,0.0,13.65,1.34,4.71,0.0
2023-08-29 00:00:00,0.0,13.37,1.31,4.42,0.0
2023-08-29 01:00:00,0.0,13.0,1.22,4.22,0.0
2023-08-29 02:00:00,0.0,12.73,1.23,4.09,0.0
2023-08-29 03:00:00,0.0,12.63,1.38,3.93,0.0
2023-08-29 04:00:00,0.0,12.58,1.64,3.72,0.0
2023-08-29 05:00:00,0.0,12.56,1.9,3.41,0.0
2023-08-29 06:00:00,302.79,13.9,1.93,3.2,1.2898
2023-08-29 07:00:00,629.47,19.28,1.46,3.05,6.1704
2023-08-29 08:00:00,859.51,22.61,1.57,3.26,10.8375
2023-08-29 09:00:00,916.52,24.6,3.44,3.52,14.4206
2023-08-29 10:00:00,919.19,26.01,4.78,3.77,16.8905
2023-08-29 11:00:00,982.23,26.66,5.95,4.1,18.3902
2023-08-29 12:00:00,946.05,26.57,6.67,4.5,18.4085
2023-08-29 13:00:00,922.41,25.89,6.84,4.88,17.0288
2023-08-29 14:00:00,935.31,24.85,6.5,5.17,14.1394
2023-08-29 15:00:00,824.26,23.45,5.8,5.39,10.0533
2023-08-29 16:00:00,700.79,21.48,4.87,5.64,4.8808
2023-08-29 17:00:00,195.53,17.7,3.13,6.31,0.5433
2023-08-29 18:00:00,0.0,15.25,0.91,6.8,0.0
2023-08-29 19:00:00,0.0,14.43,1.15,6.55,0.0
2023-08-29 20:00:00,0.0,14.55,0.77,6.18,0.0
2023-08-29 21:00:00,0.0,13.92,0.69,6.11,0.0
2023-08-29 22:00:00,0.0,13.18,1.03,6.04,0.0
2023-08-29 23:00:00,0.0,12.88,1.17,5.86,0.0
2023-08-30 00:00:00,0.0,12.71,1.13,5.67,0.0
2023-08-30 01:00:00,0.0,12.56,1.17,5.49,0.0
2023-08-30 02:00:00,0.0,12.45,1.26,5.28,0.0
2023-08-30 03:00:00,0.0,12.44,1.41,5.05,0.0
2023-08-30 04:00:00,0.0,12.49,1.51,4.81,0.0
2023-08-30 05:00:00,0.0,12.56,1.51,4.6,0.0
2023-08-30 06:00:00,351.78,13.78,1.27,4.55,1.3275
2023-08-30 07:00:00,691.17,18.06,0.44,4.74,6.2563
2023-08-30 08:00:00,841.65,20.75,1.93,5.12,11.000399999999999
2023-08-30 09:00:00,902.75,22.5,3.77,5.46,14.626999999999999
2023-08-30 10:00:00,904.45,23.56,5.18,5.88,17.1976
2023-08-30 11:00:00,941.17,23.98,5.89,6.32,18.560000000000002
2023-08-30 12:00:00,908.62,24.02,6.13,6.71,18.3718
2023-08-30 13:00:00,913.5,23.72,6.13,6.97,16.8032
2023-08-30 14:00:00,874.44,22.99,5.84,7.11,13.9763
2023-08-30 15:00:00,794.14,21.72,5.29,7.23,9.953299999999999
2023-08-30 16:00:00,641.97,19.93,4.38,7.33,4.8099
2023-08-30 17:00:00,185.23,16.79,2.95,7.71,0.5286
2023-08-30 18:00:00,0.0,14.65,1.2,7.96,0.0
2023-08-30 19:00:00,0.0,14.51,1.3,7.63,0.0
2023-08-30 20:00:00,0.0,14.47,0.74,7.3,0.0
2023-08-30 21:00:00,0.0,13.86,0.63,7.14,0.0
2023-08-30 22:00:00,0.0,13.33,1.05,6.93,0.0
2023-08-30 23:00:00,0.0,12.92,1.24,6.63,0.0
2023-08-31 00:00:00,0.0,12.55,1.19,6.36,0.0
2023-08-31 01:00:00,0.0,12.34,1.11,6.18,0.0
2023-08-31 02:00:00,0.0,12.14,1.21,5.99,0.0
2023-08-31 03:00:00,0.0,11.97,1.45,5.71,0.0
2023-08-31 04:00:00,0.0,11.96,1.58,5.37,0.0
2023-08-31 05:00:00,0.0,11.88,1.53,5.07,0.0
2023-08-31 06:00:00,317.56,13.2,1.29,4.98,1.3506
2023-08-31 07:00:00,775.32,18.22,0.53,4.91,6.235
2023-08-31 08:00:00,881.42,21.11,2.3,5.05,10.919
2023-08-31 09:00:00,937.41,22.56,3.81,5.39,14.4076
2023-08-31 10:00:00,940.79,23.53,4.79,5.72,16.7679
2023-08-31 11:00:00,871.04,23.81,5.5,6.15,17.9514
2023-08-31 12:00:00,755.01,23.6,5.8,6.5,18.11
2023-08-31 13:00:00,854.24,23.03,5.81,6.75,16.7678
2023-08-31 14:00:00,832.43,21.94,5.59,6.97,13.8763
2023-08-31 15:00:00,731.87,20.41,4.99,7.15,9.8586
2023-08-31 16:00:00,467.26,18.51,3.91,7.28,4.6818
2023-08-31 17:00:00,88.69,15.86,2.4,7.57,0.5059
2023-08-31 18:00:00,0.0,13.95,0.45,7.81,0.0
2023-08-31 19:00:00,0.0,13.74,1.34,7.46,0.0
2023-08-31 20:00:00,0.0,13.97,0.77,7.09,0.0
2023-08-31 21:00:00,0.0,13.53,0.61,6.95,0.0
2023-08-31 22:00:00,0.0,13.28,0.7,6.75,0.0
2023-08-31 23:00:00,0.0,13.05,1.24,6.5,0.0
2023-09-01 00:00:00,0.0,13.06,1.56,6.18,0.0
2023-09-01 01:00:00,0.0,13.47,1.46,5.88,0.0
2023-09-01 02:00:00,0.0,13.52,1.25,5.69,0.0
2023-09-01 03:00:00,0.0,13.11,1.33,5.56,0.0
2023-09-01 04:00:00,0.0,12.68,1.51,5.45,0.0
2023-09-01 05:00:00,0.0,12.33,1.44,5.42,0.0
2023-09-01 06:00:00,239.53,13.3,1.17,5.56,0.61075
2023-09-01 07:00:00,491.17,17.61,0.7,5.69,4.84125
2023-09-01 08:00:00,717.73,20.02,2.8,5.82,9.43
2023-09-01 09:00:00,681.85,21.37,4.12,6.09,13.6425
2023-09-01 10:00:00,705.89,22.16,5.01,6.42,15.9235
2023-09-01 11:00:00,786.91,22.45,5.56,6.7,17.694
2023-09-01 12:00:00,801.88,22.39,5.72,6.91,18.535
2023-09-01 13:00:00,776.47,22.03,5.66,7.01,17.37125
2023-09-01 14:00:00,728.72,21.27,5.36,7.05,14.84525
2023-09-01 15:00:00,671.96,20.03,4.75,7.07,10.95875
2023-09-01 16:00:00,545.42,18.28,3.86,7.08,5.9525
2023-09-01 17:00:00,80.99,15.79,2.36,7.2,1.184
2023-09-01 18:00:00,0.0,13.76,0.32,7.47,0.0
2023-09-01 19:00:00,0.0,13.24,1.2,7.27,0.0
2023-09-01 20:00:00,0.0,13.51,1.07,6.96,0.0
2023-09-01 21:00:00,0.0,13.13,0.95,6.87,0.0
2023-09-01 22:00:00,0.0,12.39,1.21,6.76,0.0
2023-09-01 23:00:00,0.0,11.91,1.46,6.54,0.0
2023-09-02 00:00:00,0.0,11.55,1.38,6.36,0.0
2023-09-02 01:00:00,0.0,11.09,1.21,6.3,0.0
2023-09-02 02:00:00,0.0,10.67,1.15,6.29,0.0
2023-09-02 03:00:00,0.0,10.47,1.17,6.25,0.0
2023-09-02 04:00:00,0.0,10.22,1.35,6.16,0.0
2023-09-02 05:00:00,0.0,10.06,1.58,5.99,0.0
2023-09-02 06:00:00,159.05,11.84,1.17,5.88,0.46
2023-09-02 07:00:00,234.95,16.43,0.97,5.78,4.16875
2023-09-02 08:00:00,342.64,19.0,2.56,5.59,8.1245
2023-09-02 09:00:00,506.35,19.92,3.66,5.68,13.50825
