datetime,DNI,Temperatura,Viento,Humedad,TACNA_SOLAR
2023-01-18 01:00:00,0.0,19.25,3.48,12.96,0.0
2023-01-18 02:00:00,0.0,19.11,3.45,12.95,0.0
2023-01-18 03:00:00,0.0,18.99,3.44,12.97,0.0
2023-01-18 04:00:00,0.0,18.91,3.47,13.03,0.0
2023-01-18 05:00:00,29.84,18.99,3.44,13.06,5.0793525
2023-01-18 06:00:00,242.39,19.86,4.26,12.89,14.9642075
2023-01-18 07:00:00,436.37,21.03,5.43,12.73,17.9588075
2023-01-18 08:00:00,414.41,22.38,6.41,12.64,19.33137
2023-01-18 09:00:00,526.79,23.45,7.15,12.63,19.280925
2023-01-18 10:00:00,506.46,24.16,7.24,12.66,19.8183825
2023-01-18 11:00:00,595.06,24.54,7.0,12.66,19.8417625
2023-01-18 12:00:00,586.85,24.76,6.42,12.6,19.4093725
2023-01-18 13:00:00,721.87,24.58,5.68,12.51,19.6317675
2023-01-18 14:00:00,321.85,24.77,5.04,12.43,19.428555
2023-01-18 15:00:00,305.15,24.69,4.61,12.39,16.3835775
2023-01-18 16:00:00,249.01,24.12,4.3,12.4,6.697537499999999
2023-01-18 17:00:00,138.5,23.06,3.94,12.47,0.1280425
2023-01-18 18:00:00,2.22,21.78,3.7,12.6,0.0
2023-01-18 19:00:00,0.0,20.85,3.51,12.77,0.0
2023-01-18 20:00:00,0.0,20.14,3.52,12.98,0.0
2023-01-18 21:00:00,0.0,19.74,3.41,13.12,0.0
2023-01-18 22:00:00,0.0,19.6,3.07,13.16,0.0
2023-01-18 23:00:00,0.0,19.52,3.05,13.15,0.0
2023-01-19 00:00:00,0.0,19.39,3.29,13.13,0.0
2023-01-19 01:00:00,0.0,19.21,3.39,13.14,0.0
2023-01-19 02:00:00,0.0,19.11,3.44,13.14,0.0
2023-01-19 03:00:00,0.0,19.01,3.27,13.13,0.0
2023-01-19 04:00:00,0.0,18.98,2.88,13.15,0.0
2023-01-19 05:00:00,3.47,19.06,3.05,13.15,0.5601875000000001
2023-01-19 06:00:00,58.5,19.8,4.17,13.02,3.0474075000000003
2023-01-19 07:00:00,69.75,21.06,5.51,12.92,10.7860425
2023-01-19 08:00:00,139.35,22.47,6.58,12.89,16.4986975
2023-01-19 09:00:00,138.49,23.62,7.04,12.87,12.9982975
2023-01-19 10:00:00,94.19,24.4,6.92,12.86,13.620112500000001
2023-01-19 11:00:00,70.0,24.8,6.58,12.83,12.38007
2023-01-19 12:00:00,41.02,24.62,6.1,12.8,16.3931425
2023-01-19 13:00:00,24.53,24.45,5.66,12.75,16.694007499999998
2023-01-19 14:00:00,46.46,24.14,5.41,12.7,10.65032
2023-01-19 15:00:00,132.18,23.46,5.18,12.66,5.60355
2023-01-19 16:00:00,42.15,22.48,4.95,12.65,2.9695275
2023-01-19 17:00:00,9.17,21.37,4.61,12.68,0.3532725
2023-01-19 18:00:00,0.0,20.57,4.49,12.81,0.0
2023-01-19 19:00:00,0.0,20.17,4.48,12.93,0.0
2023-01-19 20:00:00,0.0,19.98,4.33,13.03,0.0
2023-01-19 21:00:00,0.0,19.82,4.04,13.09,0.0
2023-01-19 22:00:00,0.0,19.68,3.77,13.11,0.0
2023-01-19 23:00:00,0.0,19.55,3.76,13.13,0.0
2023-01-20 00:00:00,0.0,19.41,3.8,13.12,0.0
2023-01-20 01:00:00,0.0,19.27,3.74,13.1,0.0
2023-01-20 02:00:00,0.0,19.14,3.57,13.11,0.0
2023-01-20 03:00:00,0.0,19.01,3.47,13.14,0.0
2023-01-20 04:00:00,0.0,18.95,3.53,13.17,0.0
2023-01-20 05:00:00,7.99,19.0,3.55,13.2,5.010282500000001
2023-01-20 06:00:00,153.74,19.8,4.24,13.02,15.3870425
2023-01-20 07:00:00,316.58,21.02,5.34,12.82,18.2424325
2023-01-20 08:00:00,540.07,22.2,5.85,12.69,19.2529025
2023-01-20 09:00:00,583.37,23.59,5.76,12.62,19.6096325
2023-01-20 10:00:00,599.05,24.63,5.55,12.58,19.8195475
2023-01-20 11:00:00,666.77,25.15,5.45,12.56,19.889315
2023-01-20 12:00:00,699.24,25.39,5.28,12.51,19.8663825
2023-01-20 13:00:00,560.8,25.43,5.25,12.46,18.76086
2023-01-20 14:00:00,459.92,25.21,5.22,12.41,18.5768725
2023-01-20 15:00:00,393.56,24.66,5.1,12.38,17.355935
2023-01-20 16:00:00,382.16,23.79,4.84,12.4,11.5996175
2023-01-20 17:00:00,193.58,22.62,4.38,12.48,1.0096874999999998
2023-01-20 18:00:00,10.44,21.46,3.99,12.64,0.0
2023-01-20 19:00:00,0.0,20.78,3.82,12.84,0.0
2023-01-20 20:00:00,0.0,20.24,3.97,13.06,0.0
2023-01-20 21:00:00,0.0,19.91,3.84,13.21,0.0
2023-01-20 22:00:00,0.0,19.76,3.22,13.24,0.0
2023-01-20 23:00:00,0.0,19.61,2.67,13.25,0.0
2023-01-21 00:00:00,0.0,19.5,2.46,13.28,0.0
2023-01-21 01:00:00,0.0,19.38,2.43,13.33,0.0
2023-01-21 02:00:00,0.0,19.29,2.46,13.35,0.0
2023-01-21 03:00:00,0.0,19.24,2.61,13.36,0.0
2023-01-21 04:00:00,0.0,19.17,2.81,13.38,0.0
2023-01-21 05:00:00,14.73,19.23,3.17,13.36,4.4630399999999995
2023-01-21 06:00:00,332.01,19.82,3.95,13.14,14.2715275
2023-01-21 07:00:00,462.35,20.79,4.83,12.87,17.758855
2023-01-21 08:00:00,672.21,21.84,5.38,12.72,18.6107875
2023-01-21 09:00:00,734.7,23.21,5.51,12.6,19.020020000000002
2023-01-21 10:00:00,703.42,24.18,5.57,12.56,19.1553275
2023-01-21 11:00:00,490.43,24.97,5.44,12.54,19.65144
2023-01-21 12:00:00,529.98,25.39,5.31,12.54,19.3364475
2023-01-21 13:00:00,369.59,25.44,5.33,12.54,18.429815
2023-01-21 14:00:00,386.97,25.15,5.41,12.56,17.642895
2023-01-21 15:00:00,345.66,24.55,5.12,12.58,14.2731325
2023-01-21 16:00:00,238.87,23.7,4.66,12.62,8.673765
2023-01-21 17:00:00,127.0,22.56,4.3,12.67,0.80062
2023-01-21 18:00:00,1.85,21.41,4.23,12.77,0.0
2023-01-21 19:00:00,0.0,20.66,4.11,12.9,0.0
2023-01-21 20:00:00,0.0,20.13,3.64,13.01,0.0
2023-01-21 21:00:00,0.0,19.89,2.92,13.03,0.0
2023-01-21 22:00:00,0.0,19.7,2.38,13.01,0.0
2023-01-21 23:00:00,0.0,19.51,2.28,13.04,0.0
2023-01-22 00:00:00,0.0,19.31,2.58,13.08,0.0
2023-01-22 01:00:00,0.0,19.15,2.57,13.09,0.0
2023-01-22 02:00:00,0.0,19.04,2.09,13.09,0.0
2023-01-22 03:00:00,0.0,18.95,2.05,13.1,0.0
2023-01-22 04:00:00,0.0,18.87,2.96,13.16,0.0
2023-01-22 05:00:00,15.6,18.92,4.25,13.21,2.4097524999999997
2023-01-22 06:00:00,153.33,19.66,5.62,13.06,10.118045
2023-01-22 07:00:00,219.43,20.71,7.02,12.87,17.27984
2023-01-22 08:00:00,260.87,21.71,7.95,12.79,13.3444025
2023-01-22 09:00:00,176.36,22.5,8.28,12.77,13.32507
2023-01-22 10:00:00,136.85,23.49,8.23,12.75,17.752345
2023-01-22 11:00:00,288.96,23.81,7.72,12.71,18.6816125
2023-01-22 12:00:00,318.86,23.99,6.97,12.63,15.211235
2023-01-22 13:00:00,196.15,24.09,6.18,12.54,14.4347225
2023-01-22 14:00:00,179.72,23.99,5.46,12.49,13.8584075
2023-01-22 15:00:00,215.14,23.64,4.75,12.48,7.61794
2023-01-22 16:00:00,118.53,23.11,4.11,12.48,6.32415
2023-01-22 17:00:00,27.76,22.32,3.49,12.51,0.888785
2023-01-22 18:00:00,0.0,21.54,2.87,12.58,0.0
2023-01-22 19:00:00,0.0,21.15,2.59,12.65,0.0
2023-01-22 20:00:00,0.0,20.82,2.64,12.73,0.0
2023-01-22 21:00:00,0.0,20.38,2.67,12.84,0.0
2023-01-22 22:00:00,0.0,19.99,2.45,12.97,0.0
2023-01-22 23:00:00,0.0,19.78,2.19,13.06,0.0
2023-01-23 00:00:00,0.0,19.6,2.37,13.11,0.0
2023-01-23 01:00:00,0.0,19.35,2.78,13.17,0.0
2023-01-23 02:00:00,0.0,19.16,3.18,13.24,0.0
2023-01-23 03:00:00,0.0,19.04,3.57,13.28,0.0
2023-01-23 04:00:00,0.0,18.96,3.82,13.33,0.0
2023-01-23 05:00:00,26.91,18.99,3.97,13.35,4.1617999999999995
2023-01-23 06:00:00,324.26,19.69,4.51,13.2,13.924305
2023-01-23 07:00:00,609.31,20.91,5.36,13.04,17.912365
2023-01-23 08:00:00,664.84,22.28,5.67,12.91,18.77943
2023-01-23 09:00:00,720.09,23.79,5.65,12.86,19.751195
2023-01-23 10:00:00,695.75,24.78,5.6,12.88,19.7526425
2023-01-23 11:00:00,475.33,25.41,5.1,12.89,19.8925525
2023-01-23 12:00:00,430.03,26.12,4.46,12.81,19.773825000000002
2023-01-23 13:00:00,244.95,26.77,4.23,12.67,19.12942
2023-01-23 14:00:00,132.07,27.11,4.34,12.53,10.57365
2023-01-23 15:00:00,77.89,26.95,4.42,12.42,5.3342525
2023-01-23 16:00:00,56.87,26.06,4.39,12.44,1.970955
2023-01-23 17:00:00,26.96,24.52,4.34,12.59,0.4232125
2023-01-23 18:00:00,0.0,22.69,3.86,12.92,0.0
2023-01-23 19:00:00,0.0,21.67,3.04,13.24,0.0
2023-01-23 20:00:00,0.0,21.16,2.64,13.46,0.0
2023-01-23 21:00:00,0.0,20.85,2.17,13.59,0.0
2023-01-23 22:00:00,0.0,20.66,1.45,13.61,0.0
2023-01-23 23:00:00,0.0,20.59,0.81,13.57,0.0
2023-01-24 00:00:00,0.0,20.69,1.03,13.5,0.0
2023-01-24 01:00:00,0.0,20.66,1.14,13.41,0.0
2023-01-24 02:00:00,0.0,20.54,1.39,13.36,0.0
2023-01-24 03:00:00,0.0,20.55,1.45,13.27,0.0
2023-01-24 04:00:00,0.0,20.74,1.27,13.2,0.0
2023-01-24 05:00:00,2.68,21.07,1.06,13.18,2.6513299999999997
2023-01-24 06:00:00,86.74,22.47,1.84,13.17,14.590425
2023-01-24 07:00:00,261.58,24.13,3.36,13.13,15.8236875
2023-01-24 08:00:00,372.45,25.16,4.64,13.14,17.057655
2023-01-24 09:00:00,533.2,25.87,5.34,13.14,15.92327
2023-01-24 10:00:00,522.46,26.5,5.51,13.1,15.568852499999998
2023-01-24 11:00:00,565.55,26.97,5.63,13.05,17.7068425
2023-01-24 12:00:00,557.23,27.14,5.81,13.0,16.075355000000002
2023-01-24 13:00:00,466.51,26.63,5.83,12.98,15.280725
2023-01-24 14:00:00,466.24,25.93,5.56,13.02,11.0035375
2023-01-24 15:00:00,347.69,25.14,5.0,13.06,9.780417499999999
2023-01-24 16:00:00,325.99,24.2,4.38,13.11,3.2579125
2023-01-24 17:00:00,106.06,23.17,3.73,13.19,0.149505
2023-01-24 18:00:00,1.33,22.31,3.09,13.32,0.0
2023-01-24 19:00:00,0.0,21.91,2.26,13.45,0.0
2023-01-24 20:00:00,0.0,21.75,1.62,13.54,0.0
2023-01-24 21:00:00,0.0,21.56,1.32,13.59,0.0
2023-01-24 22:00:00,0.0,21.21,1.38,13.65,0.0
2023-01-24 23:00:00,0.0,20.71,1.45,13.81,0.0
2023-01-25 00:00:00,0.0,20.26,1.35,13.96,0.0
2023-01-25 01:00:00,0.0,20.11,1.47,13.99,0.0
2023-01-25 02:00:00,0.0,20.02,1.97,13.96,0.0
2023-01-25 03:00:00,0.0,19.88,2.4,13.95,0.0
2023-01-25 04:00:00,0.0,19.8,2.71,13.91,0.0
2023-01-25 05:00:00,11.32,19.79,2.84,13.89,2.580405
2023-01-25 06:00:00,211.67,20.47,3.54,13.66,13.9043225
2023-01-25 07:00:00,430.41,21.54,4.62,13.36,17.59451
2023-01-25 08:00:00,533.0,22.83,5.33,13.05,18.7215575
2023-01-25 09:00:00,602.87,24.17,5.58,12.86,19.3205225
2023-01-25 10:00:00,603.1,25.12,5.82,12.75,19.7747625
2023-01-25 11:00:00,639.81,25.64,5.84,12.68,19.8649175
2023-01-25 12:00:00,545.32,26.07,5.61,12.6,19.77354
2023-01-25 13:00:00,365.38,26.4,5.34,12.49,19.782989999999998
2023-01-25 14:00:00,274.8,26.44,5.19,12.4,19.243634999999998
2023-01-25 15:00:00,254.73,25.95,5.05,12.36,12.6283025
2023-01-25 16:00:00,147.41,24.98,4.83,12.41,3.1235175
2023-01-25 17:00:00,82.37,23.56,4.45,12.6,0.5568075
2023-01-25 18:00:00,2.94,22.11,3.87,12.9,0.0
2023-01-25 19:00:00,0.0,21.32,3.04,13.21,0.0
2023-01-25 20:00:00,0.0,21.0,2.45,13.42,0.0
2023-01-25 21:00:00,0.0,20.78,2.57,13.6,0.0
2023-01-25 22:00:00,0.0,20.44,3.09,13.79,0.0
2023-01-25 23:00:00,0.0,20.15,3.5,13.9,0.0
2023-01-26 00:00:00,0.0,20.03,3.43,13.88,0.0
2023-01-26 01:00:00,0.0,19.96,3.25,13.85,0.0
2023-01-26 02:00:00,0.0,19.94,3.19,13.85,0.0
2023-01-26 03:00:00,0.0,19.88,3.02,13.82,0.0
2023-01-26 04:00:00,0.0,19.81,2.79,13.79,0.0
2023-01-26 05:00:00,5.09,19.83,3.02,13.8,3.3250175
2023-01-26 06:00:00,165.34,20.33,4.06,13.75,13.983572500000001
2023-01-26 07:00:00,403.43,21.19,5.11,13.64,17.46978
2023-01-26 08:00:00,561.63,22.33,5.86,13.54,18.7165825
2023-01-26 09:00:00,516.32,23.76,6.17,13.41,19.4283575
2023-01-26 10:00:00,478.56,25.09,5.84,13.27,19.6065375
2023-01-26 11:00:00,476.13,25.99,5.45,13.15,19.633702500000002
2023-01-26 12:00:00,191.49,26.14,5.35,13.11,19.396945
2023-01-26 13:00:00,278.73,26.19,5.16,13.11,15.170277500000001
2023-01-26 14:00:00,155.01,25.94,4.85,13.13,9.8359875
2023-01-26 15:00:00,191.51,25.37,4.64,13.17,10.559194999999999
2023-01-26 16:00:00,155.42,24.39,4.58,13.24,8.9066325
2023-01-26 17:00:00,34.37,23.16,4.34,13.36,1.3919725
2023-01-26 18:00:00,0.0,22.12,3.85,13.49,0.0
2023-01-26 19:00:00,0.0,21.55,3.34,13.63,0.0
2023-01-26 20:00:00,0.0,21.14,2.72,13.75,0.0
2023-01-26 21:00:00,0.0,20.9,2.03,13.83,0.0
2023-01-26 22:00:00,0.0,20.75,1.85,13.87,0.0
2023-01-26 23:00:00,0.0,20.61,1.5,13.91,0.0
2023-01-27 00:00:00,0.0,20.57,1.39,13.92,0.0
2023-01-27 01:00:00,0.0,20.57,1.28,13.93,0.0
2023-01-27 02:00:00,0.0,20.61,1.39,13.93,0.0
2023-01-27 03:00:00,0.0,20.59,1.53,13.96,0.0
2023-01-27 04:00:00,0.0,20.55,1.33,14.0,0.0
2023-01-27 05:00:00,1.02,20.67,0.89,13.97,0.7874525
2023-01-27 06:00:00,106.92,21.45,1.67,13.89,13.0570425
2023-01-27 07:00:00,327.31,22.7,3.52,13.79,17.274445
2023-01-27 08:00:00,502.05,24.11,4.63,13.65,18.9042825
2023-01-27 09:00:00,472.37,24.58,4.8,13.57,19.5244375
2023-01-27 10:00:00,519.97,24.72,4.6,13.52,19.7685
2023-01-27 11:00:00,521.77,25.0,4.7,13.43,19.6633575
2023-01-27 12:00:00,458.7,25.22,4.85,13.33,14.762789999999999
2023-01-27 13:00:00,200.29,25.35,4.88,13.24,14.497250000000001
2023-01-27 14:00:00,253.52,25.49,4.81,13.19,15.613205
2023-01-27 15:00:00,218.24,25.13,4.77,13.2,7.913345
2023-01-27 16:00:00,123.84,23.97,4.51,13.33,2.0933975
2023-01-27 17:00:00,31.56,22.74,4.07,13.56,0.430465
2023-01-27 18:00:00,0.0,21.72,3.32,13.82,0.0
2023-01-27 19:00:00,0.0,21.3,2.39,14.01,0.0
2023-01-27 20:00:00,0.0,21.12,2.22,14.14,0.0
2023-01-27 21:00:00,0.0,20.8,2.87,14.35,0.0
2023-01-27 22:00:00,0.0,20.54,3.51,14.53,0.0
2023-01-27 23:00:00,0.0,20.48,3.44,14.56,0.0
2023-01-28 00:00:00,0.0,20.46,3.34,14.51,0.0
2023-01-28 01:00:00,0.0,20.38,3.41,14.49,0.0
2023-01-28 02:00:00,0.0,20.34,3.68,14.51,0.0
2023-01-28 03:00:00,0.0,20.27,3.77,14.47,0.0
2023-01-28 04:00:00,0.0,20.11,3.41,14.47,0.0
2023-01-28 05:00:00,0.91,20.17,3.42,14.44,3.1521375
2023-01-28 06:00:00,56.88,20.76,4.73,14.13,14.07151
2023-01-28 07:00:00,180.86,21.7,6.36,13.97,16.734145
2023-01-28 08:00:00,310.86,22.91,7.6,13.96,18.7437
2023-01-28 09:00:00,273.12,23.76,7.98,13.93,18.591635
2023-01-28 10:00:00,361.57,24.89,7.58,13.81,18.5595275
2023-01-28 11:00:00,461.54,25.24,7.11,13.67,16.1465475
2023-01-28 12:00:00,402.88,25.58,6.31,13.56,14.529897499999999
2023-01-28 13:00:00,142.89,25.87,5.45,13.45,16.8846475
2023-01-28 14:00:00,189.08,26.11,4.86,13.35,11.589625
2023-01-28 15:00:00,72.73,26.01,4.45,13.27,5.43873
2023-01-28 16:00:00,0.0,25.37,4.13,13.25,2.1647175
2023-01-28 17:00:00,0.0,24.25,3.67,13.35,0.1164975
2023-01-28 18:00:00,0.0,23.08,3.44,13.56,0.0
2023-01-28 19:00:00,0.0,22.25,3.31,13.8,0.0
2023-01-28 20:00:00,0.0,21.56,3.3,14.06,0.0
2023-01-28 21:00:00,0.0,21.09,3.64,14.27,0.0
2023-01-28 22:00:00,0.0,20.87,3.76,14.36,0.0
2023-01-28 23:00:00,0.0,20.71,3.68,14.38,0.0
2023-01-29 00:00:00,0.0,20.59,3.59,14.4,0.0
2023-01-29 01:00:00,0.0,20.46,3.58,14.42,0.0
2023-01-29 02:00:00,0.0,20.33,3.44,14.45,0.0
2023-01-29 03:00:00,0.0,20.27,3.45,14.46,0.0
2023-01-29 04:00:00,0.0,20.2,3.55,14.48,0.0
2023-01-29 05:00:00,0.0,20.27,3.83,14.46,0.543065
2023-01-29 06:00:00,8.73,20.83,4.5,14.26,6.6506675
2023-01-29 07:00:00,6.5,21.96,5.51,14.08,12.48932
2023-01-29 08:00:00,33.3,23.04,6.48,14.07,13.53637
2023-01-29 09:00:00,11.13,24.39,6.82,14.0,13.2255
2023-01-29 10:00:00,68.95,25.49,6.24,13.79,12.04439
2023-01-29 11:00:00,68.99,25.53,5.66,13.57,18.312345
2023-01-29 12:00:00,120.79,25.32,5.17,13.47,14.804655
2023-01-29 13:00:00,174.69,25.26,4.96,13.42,4.57928
2023-01-29 14:00:00,6.89,25.31,4.83,13.42,5.281435
2023-01-29 15:00:00,0.0,24.57,4.86,13.51,0.4941175
2023-01-29 16:00:00,0.0,23.04,4.99,13.78,0.4323625
2023-01-29 17:00:00,0.0,21.77,4.88,14.08,0.0
2023-01-29 18:00:00,0.0,20.95,4.19,14.3,0.0
2023-01-29 19:00:00,0.0,20.73,3.15,14.37,0.0
2023-01-29 20:00:00,0.0,20.72,2.4,14.33,0.0
2023-01-29 21:00:00,0.0,20.71,2.5,14.32,0.0
2023-01-29 22:00:00,0.0,20.59,2.61,14.38,0.0
2023-01-29 23:00:00,0.0,20.45,2.7,14.43,0.0
2023-01-30 00:00:00,0.0,20.34,3.03,14.46,0.0
2023-01-30 01:00:00,0.0,20.24,3.35,14.5,0.0
2023-01-30 02:00:00,0.0,20.11,3.19,14.5,0.0
2023-01-30 03:00:00,0.0,20.07,2.89,14.52,0.0
2023-01-30 04:00:00,0.0,20.02,2.84,14.53,0.0
2023-01-30 05:00:00,0.0,20.14,3.6,14.48,0.3487225
2023-01-30 06:00:00,14.82,20.64,5.04,14.25,1.7336999999999998
2023-01-30 07:00:00,67.74,21.6,6.25,14.04,4.5478950000000005
2023-01-30 08:00:00,33.67,23.05,7.24,13.8,7.5607524999999995
2023-01-30 09:00:00,183.11,23.82,7.49,13.58,12.700605
2023-01-30 10:00:00,241.41,24.66,6.91,13.34,16.69671
2023-01-30 11:00:00,355.12,25.18,6.4,13.15,17.364539999999998
2023-01-30 12:00:00,275.39,25.49,5.85,13.02,16.5764975
2023-01-30 13:00:00,246.68,25.67,5.18,12.93,17.2010225
2023-01-30 14:00:00,77.24,25.71,4.5,12.88,16.5469825
2023-01-30 15:00:00,86.0,25.44,3.93,12.86,8.9753775
2023-01-30 16:00:00,46.48,24.55,3.63,12.95,7.705435
2023-01-30 17:00:00,20.59,23.46,3.48,13.15,0.38150249999999997
2023-01-30 18:00:00,0.0,22.5,3.17,13.42,0.0
2023-01-30 19:00:00,0.0,21.97,2.77,13.68,0.0
2023-01-30 20:00:00,0.0,21.61,2.66,13.89,0.0
2023-01-30 21:00:00,0.0,21.35,2.34,14.09,0.0
2023-01-30 22:00:00,0.0,21.25,1.78,14.18,0.0
2023-01-30 23:00:00,0.0,21.25,1.86,14.21,0.0
2023-01-31 00:00:00,0.0,21.2,2.14,14.24,0.0
2023-01-31 01:00:00,0.0,21.01,2.4,14.34,0.0
2023-01-31 02:00:00,0.0,20.8,2.54,14.44,0.0
2023-01-31 03:00:00,0.0,20.69,2.32,14.46,0.0
2023-01-31 04:00:00,0.0,20.63,1.8,14.46,0.0
2023-01-31 05:00:00,0.0,20.62,1.09,14.46,0.318295
2023-01-31 06:00:00,19.76,21.56,1.49,14.22,1.79205
2023-01-31 07:00:00,33.02,22.93,3.15,13.99,6.1856175
2023-01-31 08:00:00,44.7,24.03,4.47,13.91,13.29055
2023-01-31 09:00:00,111.44,25.44,5.1,13.83,18.5956225
2023-01-31 10:00:00,147.83,26.32,5.51,13.72,19.487795
2023-01-31 11:00:00,315.99,26.51,5.77,13.62,16.0606825
2023-01-31 12:00:00,63.83,26.29,5.83,13.57,7.3545175
2023-01-31 13:00:00,0.0,25.79,5.64,13.56,3.4822825
2023-01-31 14:00:00,0.0,24.94,5.17,13.56,2.2262575
2023-01-31 15:00:00,0.0,23.75,4.93,13.62,1.239055
2023-01-31 16:00:00,0.0,22.57,4.05,13.74,0.4594775
2023-01-31 17:00:00,0.0,22.0,2.79,13.8,0.0
2023-01-31 18:00:00,0.0,21.79,2.23,13.86,0.0
2023-01-31 19:00:00,0.0,21.61,2.72,13.97,0.0
2023-01-31 20:00:00,0.0,21.27,3.3,14.11,0.0
2023-01-31 21:00:00,0.0,20.96,2.2,14.21,0.0
2023-01-31 22:00:00,0.0,20.68,1.85,14.3,0.0
2023-01-31 23:00:00,0.0,20.47,1.86,14.35,0.0
2023-02-01 00:00:00,0.0,20.42,2.59,14.37,0.0
2023-02-01 01:00:00,0.0,20.4,2.75,14.37,0.0
2023-02-01 02:00:00,0.0,20.37,2.38,14.36,0.0
2023-02-01 03:00:00,0.0,20.34,1.98,14.35,0.0
2023-02-01 04:00:00,0.0,20.33,1.87,14.36,0.0
2023-02-01 05:00:00,0.0,20.41,1.52,14.35,1.35944
2023-02-01 06:00:00,39.01,21.07,1.8,14.21,8.657635
2023-02-01 07:00:00,133.98,22.2,3.14,14.06,13.892385
2023-02-01 08:00:00,156.93,23.29,3.77,13.99,15.4070225
2023-02-01 09:00:00,177.78,24.29,4.31,13.96,11.1818875
2023-02-01 10:00:00,101.43,24.63,4.93,13.97,17.011422500000002
2023-02-01 11:00:00,62.48,24.69,5.3,14.0,19.0762125
2023-02-01 12:00:00,85.92,25.42,5.28,13.95,19.725794999999998
2023-02-01 13:00:00,78.13,26.06,5.21,13.83,17.300942499999998
2023-02-01 14:00:00,70.3,26.21,5.08,13.7,10.3192175
2023-02-01 15:00:00,91.55,25.54,4.84,13.66,11.8540925
2023-02-01 16:00:00,54.16,24.46,4.4,13.71,11.6809475
2023-02-01 17:00:00,22.45,23.11,3.82,13.82,0.77006
2023-02-01 18:00:00,0.0,22.15,3.39,14.03,0.0
2023-02-01 19:00:00,0.0,21.61,3.04,14.2,0.0
2023-02-01 20:00:00,0.0,21.33,2.56,14.28,0.0
2023-02-01 21:00:00,0.0,21.21,2.11,14.31,0.0
2023-02-01 22:00:00,0.0,21.05,2.07,14.35,0.0
2023-02-01 23:00:00,0.0,20.86,2.22,14.43,0.0
2023-02-02 00:00:00,0.0,20.77,2.17,14.45,0.0
2023-02-02 01:00:00,0.0,20.73,1.64,14.44,0.0
2023-02-02 02:00:00,0.0,20.67,0.81,14.43,0.0
2023-02-02 03:00:00,0.0,20.64,0.28,14.41,0.0
2023-02-02 04:00:00,0.0,20.48,0.66,14.42,0.0
2023-02-02 05:00:00,2.27,20.39,1.85,14.49,1.2362
2023-02-02 06:00:00,56.31,21.19,3.62,14.38,7.2046025
2023-02-02 07:00:00,134.59,22.19,4.79,14.2,17.16788
2023-02-02 08:00:00,318.54,23.82,5.82,14.09,17.5817575
2023-02-02 09:00:00,358.1,24.89,6.41,14.0,19.79052
2023-02-02 10:00:00,359.37,25.51,6.4,13.9,19.765845
2023-02-02 11:00:00,444.84,25.84,6.35,13.82,19.993015
2023-02-02 12:00:00,394.92,26.03,6.1,13.76,19.68885
2023-02-02 13:00:00,373.39,25.93,5.83,13.71,19.014075
2023-02-02 14:00:00,202.75,25.67,5.48,13.67,8.54957
2023-02-02 15:00:00,213.33,25.18,4.91,13.62,8.3251625
2023-02-02 16:00:00,133.65,24.32,4.29,13.63,1.9512625
2023-02-02 17:00:00,45.09,23.25,3.57,13.7,0.0869525
2023-02-02 18:00:00,0.0,22.51,2.91,13.82,0.0
2023-02-02 19:00:00,0.0,22.11,2.45,13.93,0.0
2023-02-02 20:00:00,0.0,21.76,2.41,14.05,0.0
2023-02-02 21:00:00,0.0,21.41,2.25,14.2,0.0
2023-02-02 22:00:00,0.0,21.14,1.47,14.28,0.0
2023-02-02 23:00:00,0.0,21.03,0.65,14.29,0.0
2023-02-03 00:00:00,0.0,21.01,0.45,14.29,0.0
2023-02-03 01:00:00,0.0,20.99,0.44,14.29,0.0
2023-02-03 02:00:00,0.0,20.98,0.68,14.31,0.0
2023-02-03 03:00:00,0.0,20.81,1.1,14.4,0.0
2023-02-03 04:00:00,0.0,20.67,1.32,14.48,0.0
2023-02-03 05:00:00,6.45,20.64,1.88,14.52,3.97516
2023-02-03 06:00:00,196.45,21.16,3.22,14.43,15.065465
2023-02-03 07:00:00,379.24,22.0,4.71,14.28,18.2562025
2023-02-03 08:00:00,542.74,23.42,5.63,14.13,19.50457
2023-02-03 09:00:00,457.89,24.49,6.31,14.0,19.867684999999998
2023-02-03 10:00:00,385.07,25.17,6.55,13.89,19.911247499999998
2023-02-03 11:00:00,397.94,25.89,6.37,13.82,19.416719999999998
2023-02-03 12:00:00,325.82,25.95,5.93,13.74,16.850929999999998
2023-02-03 13:00:00,291.42,26.06,5.5,13.7,19.054445
2023-02-03 14:00:00,261.92,25.95,5.06,13.65,14.527105
2023-02-03 15:00:00,190.23,25.17,4.56,13.63,4.8825975
2023-02-03 16:00:00,125.28,24.11,4.02,13.71,5.748022499999999
2023-02-03 17:00:00,29.63,23.11,3.46,13.83,1.420685
2023-02-03 18:00:00,0.0,22.38,3.03,14.01,0.0
2023-02-03 19:00:00,0.0,21.96,2.9,14.2,0.0
2023-02-03 20:00:00,0.0,21.68,2.97,14.35,0.0
2023-02-03 21:00:00,0.0,21.43,3.13,14.52,0.0
2023-02-03 22:00:00,0.0,21.25,3.17,14.65,0.0
2023-02-03 23:00:00,0.0,21.16,2.99,14.72,0.0
2023-02-04 00:00:00,0.0,21.09,2.83,14.78,0.0
2023-02-04 01:00:00,0.0,21.03,2.89,14.85,0.0
